"model","model.label","variable","variable.label","variable.mean","treatment","full.treatment.name","posterior.mean","5","95","25","75"
"simple","Fixed effects only","fine.woody.debris.cn.ratio","Fine woody debris C:N ratio",43.5695475662117,"R","Reference",38.7950332013331,28.3056011753363,53.4055224334438,36.1746496045043,45.988911285714
"strip.random","Strip random effects","fine.woody.debris.cn.ratio","Fine woody debris C:N ratio",43.5695475662117,"A","Balled-and-burlapped",50.3120920200488,34.6866985995976,72.1208657156335,45.690237433249,59.348572892162
"strip.random","Strip random effects","fine.woody.debris.cn.ratio","Fine woody debris C:N ratio",43.5695475662117,"B","Bareroot",52.8020863297209,38.3616306845686,72.7279188351761,48.3787256063635,61.032373397661
"strip.random","Strip random effects","fine.woody.debris.cn.ratio","Fine woody debris C:N ratio",43.5695475662117,"C","Seedling",38.861521882988,26.8062849729039,56.8228404754976,35.1589625574925,46.553749669875
"strip.random","Strip random effects","fine.woody.debris.cn.ratio","Fine woody debris C:N ratio",43.5695475662117,"D","Acorn",43.1341957649249,28.8967160014182,63.4530439026458,38.7017835323512,51.4328632105233
"strip.random","Strip random effects","fine.woody.debris.cn.ratio","Fine woody debris C:N ratio",43.5695475662117,"E","Seedbank",23.3005753290689,14.1949791993786,39.5879213556603,20.6474948355639,30.3851092751715
"strip.random","Strip random effects","fine.woody.debris.cn.ratio","Fine woody debris C:N ratio",43.5695475662117,"R","Reference",39.3352012243943,24.0104101878226,63.7825805172531,34.2447062771827,48.2216536600765
"simple","Fixed effects only","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"A","Balled-and-burlapped",2.35554340605858,1.19411309849032,4.66805257035748,2.15107612206966,3.58536664840764
"simple","Fixed effects only","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"B","Bareroot",7.12605824090254,5.51323453758428,9.32617360517514,6.66593669203689,8.13735854894341
"simple","Fixed effects only","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"C","Seedling",4.49348326268548,2.9953854702015,6.82466989541798,4.16475059182497,5.64914944802639
"simple","Fixed effects only","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"D","Acorn",1.11888943635079,0.444306696124158,2.86997420028509,0.885976516036566,1.87278461890216
"simple","Fixed effects only","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"E","Seedbank",1.14256624911805,0.458528266218937,2.91394332085332,0.90884611086316,1.90688327838732
"simple","Fixed effects only","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"R","Reference",4.54886956039928,3.04287214004425,6.83980247399548,4.19407369917455,5.67615603189158
"strip.random","Strip random effects","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"A","Balled-and-burlapped",2.3269110000396,1.10110477190314,4.87686360421951,2.00174911655338,3.49975371676854
"strip.random","Strip random effects","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"B","Bareroot",6.8174093216083,4.60106185467468,10.070479391581,6.22868599225517,8.22310658987454
"strip.random","Strip random effects","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"C","Seedling",4.345721589595,2.65434341751032,7.19481157719381,3.93884853688382,5.67395815560676
"strip.random","Strip random effects","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"D","Acorn",1.10792359764791,0.418647039809362,2.94680090708875,0.865187837612607,1.88602096507338
"strip.random","Strip random effects","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"E","Seedbank",1.1034295107957,0.424646846498717,2.8526194762821,0.854636326353928,1.82988218966357
"strip.random","Strip random effects","total.fwd.carbon","Fine woody debris (< 7.6 cm)",3.5851951921685,"R","Reference",4.48809806289621,2.42887795088382,8.16729837710483,3.84014460309929,5.8842208074807
"simple","Fixed effects only","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"A","Balled-and-burlapped",2.71224793317017,0.930204595251872,7.87776570087038,2.04151290781684,4.90914522182442
"simple","Fixed effects only","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"B","Bareroot",9.24103938259511,4.79166064960738,17.803520310142,8.6688185895339,13.857471961119
"simple","Fixed effects only","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"C","Seedling",4.57307962332206,1.75913465880906,11.8676230433923,4.06302238742566,8.49206470329809
"simple","Fixed effects only","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"D","Acorn",3.05651444119577,1.0492256346486,8.61453710073923,2.38644277983921,5.56501508064781
"simple","Fixed effects only","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"E","Seedbank",2.53581949219586,0.861431879778,7.47858712300134,1.90794369527672,4.605937920799
"simple","Fixed effects only","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"R","Reference",10.3291474378786,5.75166653922304,19.0344102717512,9.65492849363503,14.8051726879647
"strip.random","Strip random effects","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"A","Balled-and-burlapped",2.73401639933035,0.877463990766029,8.43859286112795,1.93518282218483,4.83091217351491
"strip.random","Strip random effects","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"B","Bareroot",8.25235746265825,3.63582222451818,18.413931852866,7.4885272081063,13.542935961207
"strip.random","Strip random effects","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"C","Seedling",4.3707925560985,1.56997876176816,12.0669563079045,3.64531636152738,8.13501907425004
"strip.random","Strip random effects","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"D","Acorn",3.04786788915618,1.00372980939098,9.31333037668442,2.28624419328387,5.59935783115322
"strip.random","Strip random effects","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"E","Seedbank",2.49750765364857,0.81129020890524,7.58116209429994,1.79832881926659,4.46619410134775
"strip.random","Strip random effects","total.cwd.carbon","Coarse woody debris (>= 7.6 cm)",5.94194718916841,"R","Reference",9.5054624576912,3.89181008433542,21.7347590693742,8.14475618064007,15.0774202582501
"simple","Fixed effects only","total.snag.carbon","Standing dead trees",9.28865280278267,"A","Balled-and-burlapped",3.72640594182878,1.61524929482094,8.66456648947154,3.2259116605024,6.22679580640938
"simple","Fixed effects only","total.snag.carbon","Standing dead trees",9.28865280278267,"B","Bareroot",16.9820229048896,13.0580206868367,22.2139404820591,15.9358240449777,19.505963252342
"simple","Fixed effects only","total.snag.carbon","Standing dead trees",9.28865280278267,"C","Seedling",6.99897755607583,3.86346768435228,12.5822568999503,6.39843331779232,9.92076753346439
"simple","Fixed effects only","total.snag.carbon","Standing dead trees",9.28865280278267,"D","Acorn",3.57553811939322,1.50927626003304,8.28689567713931,3.02845533508123,5.90083859075868
"simple","Fixed effects only","total.snag.carbon","Standing dead trees",9.28865280278267,"E","Seedbank",2.36726394761716,0.919439148558577,6.1763106183762,1.79899456774738,3.89610665972461
"simple","Fixed effects only","total.snag.carbon","Standing dead trees",9.28865280278267,"R","Reference",21.96399421787,17.9038778665823,27.0137629830274,20.6943705070095,24.2277561396071
"strip.random","Strip random effects","total.snag.carbon","Standing dead trees",9.28865280278267,"A","Balled-and-burlapped",3.74906933413464,1.48697102890825,9.218120849822,3.00625721796192,6.09070696687021
"strip.random","Strip random effects","total.snag.carbon","Standing dead trees",9.28865280278267,"B","Bareroot",16.1138618882738,10.440871027128,24.3965095958075,14.7437452721598,19.7432213594704
"strip.random","Strip random effects","total.snag.carbon","Standing dead trees",9.28865280278267,"C","Seedling",6.97097749620744,3.56322351692713,13.4327202021572,6.15223475184502,10.0373690368834
"strip.random","Strip random effects","total.snag.carbon","Standing dead trees",9.28865280278267,"D","Acorn",3.60249052609007,1.41378955111573,8.89362924360664,2.89901435731323,5.96261436018974
"strip.random","Strip random effects","total.snag.carbon","Standing dead trees",9.28865280278267,"E","Seedbank",2.34620598596395,0.856578938434401,6.26426877485809,1.77033890053362,3.92098016487258
"strip.random","Strip random effects","total.snag.carbon","Standing dead trees",9.28865280278267,"R","Reference",20.1820702437967,11.4332228970285,34.4655149015824,18.686067708563,25.8256819331062
"simple","Fixed effects only","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"A","Balled-and-burlapped",6.02029094376255,2.14042841964958,16.7568204701318,4.95145326014748,11.3012223182768
"simple","Fixed effects only","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"B","Bareroot",7.21579997674181,2.62473158072772,19.0683059672835,6.17086453250475,13.4037302648808
"simple","Fixed effects only","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"C","Seedling",4.39756399035338,1.51426586805842,13.1280093576455,3.32565246902525,8.0213248043598
"simple","Fixed effects only","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"D","Acorn",4.19772484013296,1.4392834403701,12.477187834598,3.14664528166013,7.59091030288758
"simple","Fixed effects only","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"E","Seedbank",4.19958983025768,1.4470873124055,12.4166164496562,3.16491367030042,7.65377855573484
"simple","Fixed effects only","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"R","Reference",41.6406181718727,32.1847641525272,54.5957312222992,39.3050717342144,48.0591207348073
"strip.random","Strip random effects","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"A","Balled-and-burlapped",5.99363773438624,1.77465587812662,18.7835839826028,4.35488494733015,11.1347370122812
"strip.random","Strip random effects","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"B","Bareroot",7.04919225062076,2.35915099708176,20.5597555497271,5.53093578279931,13.0225303192604
"strip.random","Strip random effects","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"C","Seedling",4.27227945341654,1.33269889820567,13.7668082317948,2.9922182817496,7.70306744077171
"strip.random","Strip random effects","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"D","Acorn",4.36905614330053,1.30266238636649,14.51984350371,3.00023769621567,7.88525272567661
"strip.random","Strip random effects","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"E","Seedbank",4.09564709011748,1.26580002229166,13.2364724278305,2.79637975687907,7.21080109318854
"strip.random","Strip random effects","snag.frax.live.carbon","Live F. pennsylvanica (>= 2.5 cm)",10.2745648170233,"R","Reference",28.2806323577332,9.58411375451148,71.6698801495207,27.4154914180358,51.696710932294
"simple","Fixed effects only","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"A","Balled-and-burlapped",2.17789839960361,0.772940427673758,6.11655356655445,1.77370383666387,4.07502101391265
"simple","Fixed effects only","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"B","Bareroot",2.60109849112071,0.972079738964636,7.10760040414725,2.24239739795978,4.90914424388176
"simple","Fixed effects only","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"C","Seedling",1.62439939933838,0.55653897971234,4.78739946210105,1.21005046234799,2.9158677896052
"simple","Fixed effects only","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"D","Acorn",1.53960129665331,0.519339710874122,4.6023080217213,1.13294636297765,2.76823150243512
"simple","Fixed effects only","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"E","Seedbank",1.54907069305442,0.526718936468165,4.59880542674135,1.17171329060744,2.83522268270066
"simple","Fixed effects only","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"R","Reference",15.425813736945,11.9111371594076,20.174632114973,14.6132332686089,17.8529995826305
"strip.random","Strip random effects","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"A","Balled-and-burlapped",2.1786608410044,0.664347053792574,6.89986339212008,1.59695431423474,4.05958467231626
"strip.random","Strip random effects","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"B","Bareroot",2.52989746917418,0.82610754441444,7.40474320306309,1.98217930130002,4.69343202078661
"strip.random","Strip random effects","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"C","Seedling",1.57206404302156,0.492650609896785,5.01152297796251,1.09231709489493,2.80603630133692
"strip.random","Strip random effects","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"D","Acorn",1.60074533703192,0.474215797790906,5.28671544502082,1.0942669089005,2.88356302819378
"strip.random","Strip random effects","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"E","Seedbank",1.51011973871994,0.463362458823738,4.84022849725584,1.03037803578558,2.65685693367196
"strip.random","Strip random effects","snag.frax.dead.carbon","Dead F. pennsylvanica (>= 2.5 cm)",3.76478022341572,"R","Reference",10.5230087435482,3.46169735745722,25.7735453968466,10.2727345682248,19.2398172586738
"simple","Fixed effects only","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"A","Balled-and-burlapped",104.685637417881,60.3604866029778,187.390355946534,97.0681435190441,146.771018400942
"simple","Fixed effects only","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"B","Bareroot",47.5386109835863,19.3157679133699,115.617145154159,41.4727683996122,83.2706139100423
"simple","Fixed effects only","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"C","Seedling",137.934996455995,89.8177618943383,217.398208470983,128.446641836587,177.736896755
"simple","Fixed effects only","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"D","Acorn",39.6490827566368,15.4390281539913,102.253354742714,33.4763757824311,71.293112892203
"simple","Fixed effects only","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"E","Seedbank",32.0119633510464,12.0265694376597,88.2459977196175,25.9797800534745,57.9970541267731
"simple","Fixed effects only","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"R","Reference",65.4288934086706,29.65957385983,140.79038631471,59.48434144238,105.791829052423
"strip.random","Strip random effects","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"A","Balled-and-burlapped",98.2867873868043,47.0261731788824,198.566766603362,86.4746811899096,146.091939285962
"strip.random","Strip random effects","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"B","Bareroot",45.8191746955276,17.9908096553828,118.880984240972,38.2204913006597,79.7744446086478
"strip.random","Strip random effects","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"C","Seedling",129.59036984515,71.791849356263,231.659809874246,117.617410826395,179.553957399357
"strip.random","Strip random effects","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"D","Acorn",39.1097676592173,14.1498366910227,107.686901473932,30.0758603315633,67.0926337701436
"strip.random","Strip random effects","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"E","Seedbank",30.9465333607723,11.1713902775658,88.0650306218774,23.7296822113805,54.4174075164187
"strip.random","Strip random effects","total.abg.wood.carbon","Aboveground woody biomass",80.2405982212329,"R","Reference",66.8646496361717,26.2202643012412,168.21561617358,54.2057921793107,108.661981916199
"simple","Fixed effects only","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"A","Balled-and-burlapped",21.1095468943746,12.0074593408804,37.7831918001469,19.686064878481,29.8125514317478
"simple","Fixed effects only","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"B","Bareroot",9.87618972047858,4.05358334003603,24.0265679347195,8.494621441702,16.8818117886014
"simple","Fixed effects only","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"C","Seedling",28.4550164651072,18.5561025829411,44.4251577425848,26.5072868742169,36.623029641006
"simple","Fixed effects only","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"D","Acorn",8.16461624975675,3.19818790512831,21.1398124957505,6.88015825594494,14.6152490091815
"simple","Fixed effects only","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"E","Seedbank",6.59917157816422,2.48253650757148,18.0558211621849,5.2296511232579,11.6249394392225
"simple","Fixed effects only","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"R","Reference",13.4937934259389,6.29015315594521,29.6063270195487,12.137820835635,21.5960590316857
"strip.random","Strip random effects","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"A","Balled-and-burlapped",19.7948305580864,9.53396541492231,40.2921365807679,17.1885246798226,29.1725218454397
"strip.random","Strip random effects","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"B","Bareroot",9.50913048824416,3.72311949490845,24.2727003687947,7.8507518714899,16.3165767027871
"strip.random","Strip random effects","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"C","Seedling",26.6850639546031,15.0056917260883,48.10322616599,24.2222013225869,36.8987295311414
"strip.random","Strip random effects","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"D","Acorn",8.048776321878,2.93544702440107,22.0120826176989,6.23685866804914,13.8437464785213
"strip.random","Strip random effects","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"E","Seedbank",6.35334882443503,2.27664792540113,17.8812532140739,4.7435586706823,10.8686572987919
"strip.random","Strip random effects","total.bg.wood.carbon","Belowground woody biomass",16.4758546235681,"R","Reference",13.8060852007749,5.36426952711894,34.2225142460086,11.0053246023859,22.017359956434
"simple","Fixed effects only","total.live.carbon","Total live vegetation",97.3519786250479,"A","Balled-and-burlapped",126.469935097942,72.8292933294227,223.308801795358,118.15775607309,177.780110077668
"simple","Fixed effects only","total.live.carbon","Total live vegetation",97.3519786250479,"B","Bareroot",58.1109073306518,23.9365467558969,140.547181783373,49.6640275741362,98.933452307073
"simple","Fixed effects only","total.live.carbon","Total live vegetation",97.3519786250479,"C","Seedling",166.860804757735,108.819827488857,260.483450325427,156.523223743141,216.327644807162
"simple","Fixed effects only","total.live.carbon","Total live vegetation",97.3519786250479,"D","Acorn",48.1997574948447,19.1195075928294,125.250399274162,39.5158080219545,83.5784342293403
"simple","Fixed effects only","total.live.carbon","Total live vegetation",97.3519786250479,"E","Seedbank",39.2854091791039,14.8963300420489,108.126418453547,31.6577251598777,70.1812089917207
"simple","Fixed effects only","total.live.carbon","Total live vegetation",97.3519786250479,"R","Reference",79.9734062698472,37.4556022336794,173.253847293876,72.0097480696689,127.786717306217
"strip.random","Strip random effects","total.live.carbon","Total live vegetation",97.3519786250479,"A","Balled-and-burlapped",118.236325219519,57.0667918613899,240.052106751062,104.354648986429,176.69494167622
"strip.random","Strip random effects","total.live.carbon","Total live vegetation",97.3519786250479,"B","Bareroot",55.73868720565,21.8198192566574,141.630155126234,46.1342894687351,95.8173158424796
"strip.random","Strip random effects","total.live.carbon","Total live vegetation",97.3519786250479,"C","Seedling",156.54415460572,87.117687844504,279.811769985666,140.925816581839,214.986289840655
"strip.random","Strip random effects","total.live.carbon","Total live vegetation",97.3519786250479,"D","Acorn",47.4591179719691,17.1757495115601,130.255036649804,37.2291913041555,82.5436250769747
"strip.random","Strip random effects","total.live.carbon","Total live vegetation",97.3519786250479,"E","Seedbank",37.841931188017,13.6610208368449,107.050811157352,29.2219647078192,67.1654202746274
"strip.random","Strip random effects","total.live.carbon","Total live vegetation",97.3519786250479,"R","Reference",81.3369687773918,31.0602087172681,197.630537238646,65.4097474544448,130.186547777404
"simple","Fixed effects only","total.dead.carbon","Total dead vegetation",20.7748721693048,"A","Balled-and-burlapped",9.09243963587245,4.38854021356919,18.6584638980097,8.07998453992887,14.049231275536
"simple","Fixed effects only","total.dead.carbon","Total dead vegetation",20.7748721693048,"B","Bareroot",37.8843773269362,30.4511003871515,47.3430910954209,35.8258818631665,42.3984579736655
"simple","Fixed effects only","total.dead.carbon","Total dead vegetation",20.7748721693048,"C","Seedling",19.1588680054844,12.6222120049396,29.4815761143076,17.6045145714879,24.1409934937317
"simple","Fixed effects only","total.dead.carbon","Total dead vegetation",20.7748721693048,"D","Acorn",8.35309911562561,3.95647130675262,17.9299446524063,7.24834046498976,12.9937185600509
"simple","Fixed effects only","total.dead.carbon","Total dead vegetation",20.7748721693048,"E","Seedbank",6.07495645178695,2.57879001188918,14.4275947334836,4.98420148542591,9.88290912077881
"simple","Fixed effects only","total.dead.carbon","Total dead vegetation",20.7748721693048,"R","Reference",40.6576361261316,33.2928016526945,50.0366300773364,38.3543748237062,44.8588467755514
"strip.random","Strip random effects","total.dead.carbon","Total dead vegetation",20.7748721693048,"A","Balled-and-burlapped",9.07064788730613,4.20147821903489,19.8253302425872,7.61206167405659,13.823874172926
"strip.random","Strip random effects","total.dead.carbon","Total dead vegetation",20.7748721693048,"B","Bareroot",36.8190498025445,26.9747062686983,49.8927988297275,34.3250256070748,42.823013382329
"strip.random","Strip random effects","total.dead.carbon","Total dead vegetation",20.7748721693048,"C","Seedling",18.6540379863335,11.4267170885086,30.3024510649529,16.9218218885086,24.2714164997479
"strip.random","Strip random effects","total.dead.carbon","Total dead vegetation",20.7748721693048,"D","Acorn",8.36952249615094,3.74623973682007,18.779042618738,6.98928960555215,13.0249876987154
"strip.random","Strip random effects","total.dead.carbon","Total dead vegetation",20.7748721693048,"E","Seedbank",6.09537719483742,2.56170644971294,15.002549605879,4.88153899987814,9.82788537906776
"strip.random","Strip random effects","total.dead.carbon","Total dead vegetation",20.7748721693048,"R","Reference",39.4090816049002,26.8931093007356,58.1518758694143,36.1681259224132,46.4622541471736
"simple","Fixed effects only","total.vegetation.carbon","Total vegetation",118.126850794353,"A","Balled-and-burlapped",138.15686408448,82.10952249831,235.727418324106,128.564767259162,189.443302398606
"simple","Fixed effects only","total.vegetation.carbon","Total vegetation",118.126850794353,"B","Bareroot",88.3297614938661,42.8927393109621,182.754474894339,80.038047733298,137.408469940264
"simple","Fixed effects only","total.vegetation.carbon","Total vegetation",118.126850794353,"C","Seedling",189.961649889171,128.249325552005,283.773659942626,176.88191414828,237.555508246165
"simple","Fixed effects only","total.vegetation.carbon","Total vegetation",118.126850794353,"D","Acorn",55.6802124335261,22.3851958061031,134.476160012045,48.0720098072691,97.2301408031599
"simple","Fixed effects only","total.vegetation.carbon","Total vegetation",118.126850794353,"E","Seedbank",43.9894138372507,16.8847725561886,115.126144275928,35.6979978125744,76.8342971780634
"simple","Fixed effects only","total.vegetation.carbon","Total vegetation",118.126850794353,"R","Reference",119.50291482747,66.7748940971694,218.949168463899,111.003813018953,171.60931378124
"strip.random","Strip random effects","total.vegetation.carbon","Total vegetation",118.126850794353,"A","Balled-and-burlapped",131.807944743314,67.9947898213982,255.682639623787,114.373638087638,185.695218073723
"strip.random","Strip random effects","total.vegetation.carbon","Total vegetation",118.126850794353,"B","Bareroot",85.042252733239,38.9205666196652,187.726440903489,74.1802538177777,134.822581919257
"strip.random","Strip random effects","total.vegetation.carbon","Total vegetation",118.126850794353,"C","Seedling",180.672648896933,106.594182526535,304.566979980172,163.265180115667,238.60437913531
"strip.random","Strip random effects","total.vegetation.carbon","Total vegetation",118.126850794353,"D","Acorn",55.0221570830461,21.000152952829,142.208514029821,43.8250696362304,92.7443088339692
"strip.random","Strip random effects","total.vegetation.carbon","Total vegetation",118.126850794353,"E","Seedbank",42.7219585570557,15.9329361400371,116.63549014713,33.3077751131011,73.6924450335807
"strip.random","Strip random effects","total.vegetation.carbon","Total vegetation",118.126850794353,"R","Reference",120.445720116661,54.6072084093115,255.2225746886,100.362504747301,175.440840057748
"simple","Fixed effects only","total.ecosystem.carbon","Total ecosystem",228.608160270184,"A","Balled-and-burlapped",262.877501375314,197.338381980022,348.886743079983,245.296110873012,304.33847279626
"simple","Fixed effects only","total.ecosystem.carbon","Total ecosystem",228.608160270184,"B","Bareroot",199.387823967026,139.032416603646,291.413901545927,184.507533133703,243.941598906868
"simple","Fixed effects only","total.ecosystem.carbon","Total ecosystem",228.608160270184,"C","Seedling",308.053448688775,242.160946341477,394.878346879994,289.540022046115,348.930673296606
"simple","Fixed effects only","total.ecosystem.carbon","Total ecosystem",228.608160270184,"D","Acorn",140.207624826065,85.4275842738047,234.87420241928,127.335171689003,185.61004357341
"simple","Fixed effects only","total.ecosystem.carbon","Total ecosystem",228.608160270184,"E","Seedbank",130.391877383735,77.5970530975503,225.79263264249,118.115438477448,175.820949725319
"simple","Fixed effects only","total.ecosystem.carbon","Total ecosystem",228.608160270184,"R","Reference",252.723770902659,189.273963522586,344.06813552303,235.911475360246,295.637099220517
"strip.random","Strip random effects","total.ecosystem.carbon","Total ecosystem",228.608160270184,"A","Balled-and-burlapped",257.045594703393,177.435445035686,372.248178840098,235.704431100615,309.413789140636
"strip.random","Strip random effects","total.ecosystem.carbon","Total ecosystem",228.608160270184,"B","Bareroot",195.573414452919,128.904001514365,299.489058494803,177.88902022653,243.200273926192
"strip.random","Strip random effects","total.ecosystem.carbon","Total ecosystem",228.608160270184,"C","Seedling",302.712126621863,222.060886687701,412.779358791523,281.897931098993,354.107419807063
"strip.random","Strip random effects","total.ecosystem.carbon","Total ecosystem",228.608160270184,"D","Acorn",138.988007225699,80.4050125347938,242.776853919202,122.947087711606,185.740754360892
"strip.random","Strip random effects","total.ecosystem.carbon","Total ecosystem",228.608160270184,"E","Seedbank",127.914760480163,73.2494138467959,228.768757967274,114.759331315745,176.150363634916
"strip.random","Strip random effects","total.ecosystem.carbon","Total ecosystem",228.608160270184,"R","Reference",252.274940287078,162.178226617656,381.802029945417,224.752874941792,304.228036822243
